quantile,subset,unit,N,lambda,Z_zero_skill,H0_skill,MoE_skill,gap
0.85,DS03,15,100,10,0,0.980200789194865,0.982185778732368,0.0019849895375037
0.85,DS03,15,100,31.6227766016838,0,0.991058090401181,0.990627063061883,-0.000431027339297896
0.85,DS03,15,100,100,0,0.982685908479466,0.974890471173676,-0.0077954373057908
0.85,DS03,15,100,316.227766016838,0,0.905375186816333,0.899394382855214,-0.005980803961119
0.85,DS03,15,100,1000,0,0.733144937040216,0.73089951562919,-0.00224542141102591
0.85,DS03,15,1000,0.001,0,-0.927440156019449,-0.511628136537837,0.415812019481612
0.85,DS03,15,1000,0.00316227766016838,0,-0.927420369434929,-0.511616910490791,0.415803458944138
0.85,DS03,15,1000,0.01,0,-0.927357802277951,-0.511581412147938,0.415776390130013
0.85,DS03,15,1000,0.0316227766016838,0,-0.927159982719805,-0.511469171878228,0.415690810841576
0.85,DS03,15,1000,0.1,0,-0.926534773760239,-0.511114390372072,0.415420383388167
0.85,DS03,15,1000,0.316227766016838,0,0.0818459413703098,0.112509845461001,0.0306639040906914
0.85,DS03,15,1000,1,0,0.789411139692218,0.769888368707899,-0.0195227709843189
0.85,DS03,15,1000,3.16227766016838,0,0.947114208340405,0.939553839714097,-0.0075603686263076
0.85,DS03,15,1000,10,0,0.982079434984925,0.984297368404483,0.00221793341955834
0.85,DS03,15,1000,31.6227766016838,0,0.991623604846881,0.990953771676662,-0.000669833170218626
0.85,DS03,15,1000,100,0,0.982596468483159,0.974738726017337,-0.00785774246582172
0.85,DS03,15,1000,316.227766016838,0,0.904924406773088,0.898938494650263,-0.00598591212282484
0.85,DS03,15,1000,1000,0,0.732657773745518,0.730380058596831,-0.00227771514868769
0.9,DS02,11,1,0.001,0,-1.28891916708994,-0.705561720575623,0.583357446514319
0.9,DS02,11,1,0.00316227766016838,0,-1.28890315616501,-0.704820545543488,0.584082610621523
0.9,DS02,11,1,0.01,0,-1.28885252659495,-0.7024809606445,0.586371565950453
0.9,DS02,11,1,0.0316227766016838,0,-1.28869243603706,-0.69512447410945,0.593567961927614
0.9,DS02,11,1,0.1,0,-1.18176569888073,-0.638971956550217,0.542793742330515
0.9,DS02,11,1,0.316227766016838,0,-0.512634874347933,-0.108662229958285,0.403972644389648
0.9,DS02,11,1,1,0,0.156879549875963,0.315946916313792,0.159067366437829
0.9,DS02,11,1,3.16227766016838,0,0.631562646181947,0.675008869047125,0.0434462228651783
0.9,DS02,11,1,10,0,0.874787642650763,0.876379341072999,0.00159169842223561
0.9,DS02,11,1,31.6227766016838,0,0.943978838421331,0.942673592419411,-0.00130524600191984
0.9,DS02,11,1,100,0,0.9623263907041,0.953604069519731,-0.00872232118436866
0.9,DS02,11,1,316.227766016838,0,0.914731195096023,0.903606541697396,-0.011124653398627
0.9,DS02,11,1,1000,0,0.764885939381999,0.75467493416269,-0.0102110052193087
0.9,DS02,11,10,0.001,0,-1.26188915897805,-0.473199063645147,0.788690095332902
0.9,DS02,11,10,0.00316227766016838,0,-1.26187324617227,-0.472660973503213,0.78921227266906
0.9,DS02,11,10,0.01,0,-1.26182292690819,-0.470962250785866,0.790860676122327
0.9,DS02,11,10,0.0316227766016838,0,-1.26166381788352,-0.465618945759535,0.796044872123981
0.9,DS02,11,10,0.1,0,-1.26116081552747,-0.449002563357687,0.812158252169787
0.9,DS02,11,10,0.316227766016838,0,-0.285215995790334,0.104829163133426,0.390045158923761
0.9,DS02,11,10,1,0,0.539859815691035,0.628549220736387,0.0886894050453517
0.9,DS02,11,10,3.16227766016838,0,0.824176470752387,0.845072754917871,0.0208962841654848
0.9,DS02,11,10,10,0,0.924372871649549,0.93011451929666,0.00574164764711038
0.9,DS02,11,10,31.6227766016838,0,0.954612908790352,0.956911386607631,0.00229847781727921
0.9,DS02,11,10,100,0,0.965372789824747,0.958644869133915,-0.00672792069083272
0.9,DS02,11,10,316.227766016838,0,0.916074723662808,0.905284580019222,-0.0107901436435863
0.9,DS02,11,10,1000,0,0.76520587138963,0.755241995134804,-0.00996387625482598
0.9,DS02,11,100,0.001,0,-1.27423667884404,-0.78491456222486,0.489322116619178
0.9,DS02,11,100,0.00316227766016838,0,-1.27422064439507,-0.784905497582337,0.489315146812729
0.9,DS02,11,100,0.01,0,-1.2741699404944,-0.784876833321107,0.489293107173291
0.9,DS02,11,100,0.0316227766016838,0,-1.27400961547169,-0.764975635166357,0.509033980305329
0.9,DS02,11,100,0.1,0,-1.2735027710867,-0.317114481925726,0.956388289160973
0.9,DS02,11,100,0.316227766016838,0,-0.290724381644117,0.0456461312637298,0.336370512907847
0.9,DS02,11,100,1,0,0.552902026116011,0.64081513738504,0.0879131112690295
0.9,DS02,11,100,3.16227766016838,0,0.814619539904957,0.837838078663253,0.0232185387582965
0.9,DS02,11,100,10,0,0.921833142200572,0.928628470633085,0.00679532843251263
0.9,DS02,11,100,31.6227766016838,0,0.954075390804639,0.956025500309589,0.00195010950494956
0.9,DS02,11,100,100,0,0.965568867098186,0.958166764580713,-0.00740210251747286
0.9,DS02,11,100,316.227766016838,0,0.914861491764376,0.904126806320729,-0.0107346854436469
0.9,DS02,11,100,1000,0,0.764737998571599,0.754764300341518,-0.00997369823008143
0.9,DS02,11,1000,0.001,0,-1.27467498976764,-0.785338883396704,0.489336106370934
0.9,DS02,11,1000,0.00316227766016838,0,-1.27465895155959,-0.785329814911522,0.489329136648069
0.9,DS02,11,1000,0.01,0,-1.27460823577226,-0.785301138499183,0.489307097273079
0.9,DS02,11,1000,0.0316227766016838,0,-1.27444787316647,-0.785210462278261,0.48923741088821
0.9,DS02,11,1000,0.1,0,-1.27394090999171,-0.343023547868962,0.930917362122747
0.9,DS02,11,1000,0.316227766016838,0,-0.311439163831874,0.0168241463488891,0.328263310180763
0.9,DS02,11,1000,1,0,0.554257627688109,0.637659263781297,0.0834016360931882
0.9,DS02,11,1000,3.16227766016838,0,0.814494275241511,0.837865530436249,0.0233712551947379
0.9,DS02,11,1000,10,0,0.921546345938739,0.928472879336113,0.00692653339737448
0.9,DS02,11,1000,31.6227766016838,0,0.953734803468269,0.95576237045546,0.00202756698719142
0.9,DS02,11,1000,100,0,0.965688423538535,0.95824080434375,-0.0074476191947852
0.9,DS02,11,1000,316.227766016838,0,0.915079266929429,0.904357734389039,-0.0107215325403902
0.9,DS02,11,1000,1000,0,0.764915359024424,0.754964010014544,-0.00995134900988015
0.9,DS02,14,1,0.001,0,0.19497789154639,0.340459324162397,0.145481432616007
0.9,DS02,14,1,0.00316227766016838,0,0.194985977049714,0.340465035541682,0.145479058491968
0.9,DS02,14,1,0.01,0,0.195011544783881,0.340483095934501,0.145471551150619
0.9,DS02,14,1,0.0316227766016838,0,0.195092388335694,0.340540202168748,0.145447813833055
0.9,DS02,14,1,0.1,0,0.195347950891979,0.340720730527939,0.14537277963596
0.9,DS02,14,1,0.316227766016838,0,0.196155239464418,0.341291037714762,0.145135798250344
0.9,DS02,14,1,1,0,0.764150556336045,0.645846050884746,-0.118304505451299
0.9,DS02,14,1,3.16227766016838,0,0.939117446549979,0.932851114769219,-0.00626633178075975
0.9,DS02,14,1,10,0,0.937715123136773,0.959443064564966,0.0217279414281926
0.9,DS02,14,1,31.6227766016838,0,0.891556588800186,0.911290775201891,0.0197341864017058
0.9,DS02,14,1,100,0,0.856581188994632,0.867367579199235,0.010786390204603
0.9,DS02,14,1,316.227766016838,0,0.786710055767147,0.792033812447158,0.00532375668001106
0.9,DS02,14,1,1000,0,0.646627684209849,0.647999205603995,0.00137152139414631
0.9,DS02,14,10,0.001,0,0.121315661539904,0.294571650844841,0.173255989304937
0.9,DS02,14,10,0.00316227766016838,0,0.121332490516466,0.294583553794908,0.173251063278443
0.9,DS02,14,10,0.01,0,0.121385703600626,0.294621191052414,0.173235487451789
0.9,DS02,14,10,0.0316227766016838,0,0.121553930036165,0.294740178762811,0.173186248726647
0.9,DS02,14,10,0.1,0,0.122085428027254,0.416817355411047,0.294731927383793
0.9,DS02,14,10,0.316227766016838,0,0.612901260575388,0.76068180605859,0.147780545483202
0.9,DS02,14,10,1,0,0.922071499900015,0.932521419616991,0.0104499197169762
0.9,DS02,14,10,3.16227766016838,0,0.939312462471225,0.947671352649429,0.00835889017820446
0.9,DS02,14,10,10,0,0.898196087445719,0.91158347948548,0.0133873920397609
0.9,DS02,14,10,31.6227766016838,0,0.873355483992209,0.886122251243277,0.0127667672510677
0.9,DS02,14,10,100,0,0.855181915373141,0.864190425801263,0.00900851042812179
0.9,DS02,14,10,316.227766016838,0,0.793088426747043,0.798670412364415,0.005581985617372
0.9,DS02,14,10,1000,0,0.658200771112329,0.659860062221778,0.00165929110944985
0.9,DS02,14,100,0.001,0,0.125141420699602,0.299213153517856,0.174071732818254
0.9,DS02,14,100,0.00316227766016838,0,0.125150671960762,0.299219430329896,0.174068758369134
0.9,DS02,14,100,0.01,0,0.125179925998943,0.299239278738439,0.174059352739496
0.9,DS02,14,100,0.0316227766016838,0,0.125272425208228,0.29930203877843,0.174029613570202
0.9,DS02,14,100,0.1,0,0.12556483160221,0.299500442077337,0.173935610475128
0.9,DS02,14,100,0.316227766016838,0,0.65606154041717,0.700991030642904,0.0449294902257344
0.9,DS02,14,100,1,0,0.950872742542221,0.956822321383869,0.00594957884164782
0.9,DS02,14,100,3.16227766016838,0,0.935281635583244,0.946352781687083,0.0110711461038395
0.9,DS02,14,100,10,0,0.894192075698102,0.910561541529661,0.0163694658315593
0.9,DS02,14,100,31.6227766016838,0,0.872016437939964,0.885769047481775,0.0137526095418106
0.9,DS02,14,100,100,0,0.854780349665035,0.863949357435004,0.00916900776996954
0.9,DS02,14,100,316.227766016838,0,0.792552256252296,0.798273508752669,0.00572125250037214
0.9,DS02,14,100,1000,0,0.65762991458053,0.659371168646323,0.0017412540657924
0.9,DS02,14,1000,0.001,0,0.124280045185761,0.298861868540242,0.174581823354481
0.9,DS02,14,1000,0.00316227766016838,0,0.124289308620877,0.298868150381015,0.174578841760137
0.9,DS02,14,1000,0.01,0,0.124318601155614,0.298888014691274,0.17456941353566
0.9,DS02,14,1000,0.0316227766016838,0,0.124411222092917,0.29895082501155,0.174539602918633
0.9,DS02,14,1000,0.1,0,0.12470413103682,0.299149386526928,0.174445255490107
0.9,DS02,14,1000,0.316227766016838,0,0.650656593558218,0.689732113345018,0.0390755197868002
0.9,DS02,14,1000,1,0,0.951240606387953,0.95798544356203,0.00674483717407637
0.9,DS02,14,1000,3.16227766016838,0,0.933676208380975,0.944918536557017,0.0112423281760413
0.9,DS02,14,1000,10,0,0.893735111521424,0.909834959950847,0.0160998484294225
0.9,DS02,14,1000,31.6227766016838,0,0.871949833991639,0.885617743680936,0.0136679096892974
0.9,DS02,14,1000,100,0,0.854757874792374,0.863961844244349,0.00920396945197521
0.9,DS02,14,1000,316.227766016838,0,0.792646933149665,0.798415111098787,0.00576817794912199
0.9,DS02,14,1000,1000,0,0.657742563205301,0.659489827662877,0.00174726445757567
0.9,DS02,15,1,0.001,0,-1.00572024011013,-0.549809374109431,0.455910866000696
0.9,DS02,15,1,0.00316227766016838,0,-1.00569316376544,-0.549794594371585,0.455898569393851
0.9,DS02,15,1,0.01,0,-1.00560754721545,-0.549747859424383,0.455859687791063
0.9,DS02,15,1,0.0316227766016838,0,-1.00533686759598,-0.549600097416001,0.455736770179978
0.9,DS02,15,1,0.1,0,-0.940502934325657,-0.480844222872729,0.459658711452928
0.9,DS02,15,1,0.316227766016838,0,0.234010854617404,0.313896757559161,0.0798859029417572
0.9,DS02,15,1,1,0,0.710529344069486,0.783994798601325,0.0734654545318393
0.9,DS02,15,1,3.16227766016838,0,0.894503982239724,0.910173486846258,0.0156695046065336
0.9,DS02,15,1,10,0,0.963827573665845,0.969679719133255,0.00585214546740953
0.9,DS02,15,1,31.6227766016838,0,0.980995987804767,0.9817537234119,0.000757735607133103
0.9,DS02,15,1,100,0,0.975974658638186,0.969085536743471,-0.00688912189471536
0.9,DS02,15,1,316.227766016838,0,0.902781964547193,0.897087117849479,-0.00569484669771403
0.9,DS02,15,1,1000,0,0.735862604465102,0.733282351435161,-0.00258025302994058
0.9,DS02,15,10,0.001,0,-0.972685928537526,-0.528892152911652,0.443793775625874
0.9,DS02,15,10,0.00316227766016838,0,-0.972659017459538,-0.528877336255401,0.443781681204137
0.9,DS02,15,10,0.01,0,-0.972573923552568,-0.528830484629105,0.443743438923463
0.9,DS02,15,10,0.0316227766016838,0,-0.972304896913329,-0.528682354320195,0.443622542593134
0.9,DS02,15,10,0.1,0,-0.971454798698826,-0.528214200410255,0.443240598288571
0.9,DS02,15,10,0.316227766016838,0,0.0202248439300505,-0.0267813169483939,-0.0470061608784444
0.9,DS02,15,10,1,0,0.773516554883119,0.765572579452583,-0.00794397543053549
0.9,DS02,15,10,3.16227766016838,0,0.926850260159628,0.923733196558618,-0.00311706360101005
0.9,DS02,15,10,10,0,0.975291695400693,0.97640001527026,0.00110831986956683
0.9,DS02,15,10,31.6227766016838,0,0.987407631878642,0.987296789759901,-0.000110842118740573
0.9,DS02,15,10,100,0,0.981981234560599,0.97408086209309,-0.00790037246750963
0.9,DS02,15,10,316.227766016838,0,0.907565815802223,0.901003135381253,-0.00656268042096986
0.9,DS02,15,10,1000,0,0.736686653772777,0.734207376547293,-0.00247927722548436
0.9,DS02,15,100,0.001,0,-0.952376202046908,-0.518294699425357,0.434081502621551
0.9,DS02,15,100,0.00316227766016838,0,-0.952350037543739,-0.518280202878611,0.434069834665127
0.9,DS02,15,100,0.01,0,-0.95226730424351,-0.518234363426237,0.434032940817273
0.9,DS02,15,100,0.0316227766016838,0,-0.952005739798021,-0.518089432880565,0.433916306917455
0.9,DS02,15,100,0.1,0,-0.951179212137122,-0.517631387400905,0.433547824736217
0.9,DS02,15,100,0.316227766016838,0,0.227118694223735,0.134742709610737,-0.0923759846129983
0.9,DS02,15,100,1,0,0.832057603388847,0.802868443573684,-0.0291891598151635
0.9,DS02,15,100,3.16227766016838,0,0.937966849248763,0.937439496135403,-0.000527353113360385
0.9,DS02,15,100,10,0,0.976456548519212,0.976364004978234,-9.25435409784292e-05
0.9,DS02,15,100,31.6227766016838,0,0.987621243456872,0.986442401624453,-0.00117884183241912
0.9,DS02,15,100,100,0,0.98046107425479,0.972171956506494,-0.00828911774829622
0.9,DS02,15,100,316.227766016838,0,0.904355960534476,0.897779388078783,-0.0065765724556931
0.9,DS02,15,100,1000,0,0.733662493022578,0.731025489238461,-0.00263700378411691
0.9,DS02,15,1000,0.001,0,-0.951262393106081,-0.51750872828452,0.433753664821562
0.9,DS02,15,1000,0.00316227766016838,0,-0.951235789156906,-0.517493998223895,0.433741790933011
0.9,DS02,15,1000,0.01,0,-0.951151666448476,-0.517447420438421,0.433704246010056
0.9,DS02,15,1000,0.0316227766016838,0,-0.950885710728379,-0.517300156104302,0.433585554624076
0.9,DS02,15,1000,0.1,0,-0.950045320808909,-0.516834740786666,0.433210580022243
0.9,DS02,15,1000,0.316227766016838,0,0.213668251901245,0.122607599108007,-0.0910606527932385
0.9,DS02,15,1000,1,0,0.829788855551506,0.801069388558145,-0.0287194669933614
0.9,DS02,15,1000,3.16227766016838,0,0.938671566945719,0.936535812969321,-0.00213575397639842
0.9,DS02,15,1000,10,0,0.976896206999343,0.976508855487485,-0.000387351511857981
0.9,DS02,15,1000,31.6227766016838,0,0.987789959471407,0.98638495899949,-0.00140500047191749
0.9,DS02,15,1000,100,0,0.980479847698326,0.972100183338425,-0.00837966435990156
0.9,DS02,15,1000,316.227766016838,0,0.90429053703785,0.897688373173225,-0.0066021638646252
0.9,DS02,15,1000,1000,0,0.733562256589265,0.730920364035772,-0.00264189255349356
0.9,DS03,10,1,0.001,0,-0.193931410368837,0.173184358300848,0.367115768669684
0.9,DS03,10,1,0.00316227766016838,0,-0.193921975823367,0.173188778735464,0.367110754558832
0.9,DS03,10,1,0.01,0,-0.193892142030479,0.173202757061127,0.367094899091606
0.9,DS03,10,1,0.0316227766016838,0,-0.19379780788782,0.173246957248544,0.367044765136364
0.9,DS03,10,1,0.1,0,-0.193499583053209,0.173386698924375,0.366886281977584
0.9,DS03,10,1,0.316227766016838,0,-0.192557371743603,0.173828285202924,0.366385656946527
0.9,DS03,10,1,1,0,-0.133654124014612,0.17522155270787,0.308875676722482
0.9,DS03,10,1,3.16227766016838,0,0.685322209208972,0.695697209824797,0.0103750006158247
0.9,DS03,10,1,10,0,0.870409085922263,0.924928008699644,0.0545189227773815
0.9,DS03,10,1,31.6227766016838,0,0.926152394418627,0.96463926468681,0.038486870268183
0.9,DS03,10,1,100,0,0.968616454934486,0.961955755699172,-0.00666069923531409
0.9,DS03,10,1,316.227766016838,0,0.86529648905156,0.867528531261893,0.00223204221033324
0.9,DS03,10,1,1000,0,0.608535284361958,0.630718450146084,0.0221831657841267
0.9,DS03,10,10,0.001,0,-0.201107310530209,0.161451182038922,0.362558492569131
0.9,DS03,10,10,0.00316227766016838,0,-0.201097169969877,0.161455806614918,0.362552976584795
0.9,DS03,10,10,0.01,0,-0.201065103671852,0.161470430468314,0.362535534140166
0.9,DS03,10,10,0.0316227766016838,0,-0.200963710826843,0.161516671753806,0.362480382580648
0.9,DS03,10,10,0.1,0,-0.200643175400731,0.161662865550282,0.362306040951013
0.9,DS03,10,10,0.316227766016838,0,-0.199630521579924,0.162124831255341,0.361755352835265
0.9,DS03,10,10,1,0,0.224669706987763,0.348825023818205,0.124155316830442
0.9,DS03,10,10,3.16227766016838,0,0.803082459794866,0.8417216336103,0.0386391738154336
0.9,DS03,10,10,10,0,0.912572734260531,0.959554065930467,0.0469813316699367
0.9,DS03,10,10,31.6227766016838,0,0.951718673764325,0.980326538041654,0.0286078642773284
0.9,DS03,10,10,100,0,0.98050883926005,0.972639473883724,-0.00786936537632588
0.9,DS03,10,10,316.227766016838,0,0.867765178479991,0.869197060185422,0.00143188170543163
0.9,DS03,10,10,1000,0,0.611661237312159,0.633857850220407,0.0221966129082477
0.9,DS03,10,100,0.001,0,-0.175628689005676,0.173952628215543,0.349581317221219
0.9,DS03,10,100,0.00316227766016838,0,-0.175619187120589,0.173957172184862,0.349576359305451
0.9,DS03,10,100,0.01,0,-0.175589140394519,0.173971541148916,0.349560681543434
0.9,DS03,10,100,0.0316227766016838,0,-0.175494133031838,0.174016976517038,0.349511109548876
0.9,DS03,10,100,0.1,0,-0.175193780627088,0.174160622913943,0.349354403541031
0.9,DS03,10,100,0.316227766016838,0,-0.174244854742336,0.174614544379289,0.348859399121624
0.9,DS03,10,100,1,0,0.347752275427225,0.431532966150317,0.0837806907230918
0.9,DS03,10,100,3.16227766016838,0,0.847642166528822,0.882632754749174,0.0349905882203528
0.9,DS03,10,100,10,0,0.93091032951738,0.970363131465138,0.0394528019477588
0.9,DS03,10,100,31.6227766016838,0,0.96566363943198,0.986353853860242,0.0206902144282625
0.9,DS03,10,100,100,0,0.983821891544497,0.973701379367822,-0.0101205121766749
0.9,DS03,10,100,316.227766016838,0,0.865112530586095,0.865957087058961,0.000844556472865299
0.9,DS03,10,100,1000,0,0.608844660469,0.630321641204895,0.0214769807358951
0.9,DS03,10,1000,0.001,0,-0.179366774012788,0.172425414583157,0.351792188595946
0.9,DS03,10,1000,0.00316227766016838,0,-0.179357248358674,0.172429967172625,0.3517872155313
0.9,DS03,10,1000,0.01,0,-0.179327126469387,0.172444363395698,0.351771489865085
0.9,DS03,10,1000,0.0316227766016838,0,-0.179231881430256,0.172489884961483,0.351721766391738
0.9,DS03,10,1000,0.1,0,-0.178930777531659,0.172633803910122,0.351564581441782
0.9,DS03,10,1000,0.316227766016838,0,-0.177979476264997,0.173088586967756,0.351068063232753
0.9,DS03,10,1000,1,0,0.32987379722663,0.416189894373269,0.0863160971466398
0.9,DS03,10,1000,3.16227766016838,0,0.840380707062986,0.876030390433218,0.0356496833702318
0.9,DS03,10,1000,10,0,0.927874388447969,0.968969099291369,0.0410947108434008
0.9,DS03,10,1000,31.6227766016838,0,0.963349896782284,0.985611204349338,0.0222613075670537
0.9,DS03,10,1000,100,0,0.983625884080239,0.973843917490224,-0.00978196659001451
0.9,DS03,10,1000,316.227766016838,0,0.865886813328333,0.866774193743919,0.000887380415586114
0.9,DS03,10,1000,1000,0,0.609427885014091,0.630994731735426,0.0215668467213352
0.9,DS03,11,1,0.001,0,-1.3168300216994,-0.524077456255776,0.792752565443622
0.9,DS03,11,1,0.00316227766016838,0,-1.31681078858765,-0.523927002490704,0.79288378609695
0.9,DS03,11,1,0.01,0,-1.31674997075204,-0.523451443521674,0.793298527230365
0.9,DS03,11,1,0.0316227766016838,0,-1.3165576739045,-0.521949767029482,0.794607906875018
0.9,DS03,11,1,0.1,0,-0.775601663507394,-0.396286744632294,0.3793149188751
0.9,DS03,11,1,0.316227766016838,0,-0.348056181538953,0.118024254857055,0.466080436396007
0.9,DS03,11,1,1,0,0.248079977890989,0.454159449881381,0.206079471990392
0.9,DS03,11,1,3.16227766016838,0,0.669026666699027,0.708838015223064,0.0398113485240377
0.9,DS03,11,1,10,0,0.877405725015365,0.88304899887751,0.00564327386214525
0.9,DS03,11,1,31.6227766016838,0,0.939779019325731,0.941114136751348,0.0013351174256172
0.9,DS03,11,1,100,0,0.959758666649518,0.952322008705987,-0.00743665794353188
0.9,DS03,11,1,316.227766016838,0,0.909793454823238,0.899712748369552,-0.0100807064536865
0.9,DS03,11,1,1000,0,0.763571288044938,0.753048259260361,-0.0105230287845768
0.9,DS03,11,10,0.001,0,-1.26660023473489,-0.482070116730334,0.784530118004555
0.9,DS03,11,10,0.00316227766016838,0,-1.26658420994867,-0.481295996250458,0.785288213698212
0.9,DS03,11,10,0.01,0,-1.2665335365986,-0.47885274704272,0.787680789555879
0.9,DS03,11,10,0.0316227766016838,0,-1.26637330812833,-0.278862919219341,0.987510388908988
0.9,DS03,11,10,0.1,0,-0.824229487049027,-0.146522177790392,0.677707309258636
0.9,DS03,11,10,0.316227766016838,0,0.226868706174317,0.415717724553454,0.188849018379137
0.9,DS03,11,10,1,0,0.611536945695955,0.694798525769356,0.0832615800734009
0.9,DS03,11,10,3.16227766016838,0,0.844381771643246,0.865289148588832,0.0209073769455853
0.9,DS03,11,10,10,0,0.933959316443124,0.939479356759469,0.00552004031634457
0.9,DS03,11,10,31.6227766016838,0,0.961176023222434,0.960962874056909,-0.000213149165524174
0.9,DS03,11,10,100,0,0.967763196534721,0.959167496797205,-0.00859569973751673
0.9,DS03,11,10,316.227766016838,0,0.911723007088679,0.900871808114356,-0.0108511989743234
0.9,DS03,11,10,1000,0,0.761508562529513,0.751173148150886,-0.0103354143786273
0.9,DS03,11,100,0.001,0,-1.26889694271623,-0.541781760342036,0.727115182374198
0.9,DS03,11,100,0.00316227766016838,0,-1.26888091763263,-0.526251293748638,0.742629623883987
0.9,DS03,11,100,0.01,0,-1.26883024334242,-0.427411289150792,0.841418954191623
0.9,DS03,11,100,0.0316227766016838,0,-1.26867001190206,-0.35260217300945,0.916067838892608
0.9,DS03,11,100,0.1,0,-1.20971361758006,-0.134828210333036,1.07488540724702
0.9,DS03,11,100,0.316227766016838,0,0.0399880268854211,0.36751148678523,0.327523459899809
0.9,DS03,11,100,1,0,0.648954159215988,0.728697015978057,0.0797428567620689
0.9,DS03,11,100,3.16227766016838,0,0.841766697751522,0.876133406043986,0.0343667082924636
0.9,DS03,11,100,10,0,0.927615704674229,0.935688000106295,0.00807229543206545
0.9,DS03,11,100,31.6227766016838,0,0.957562854033954,0.958903836298854,0.00134098226490043
0.9,DS03,11,100,100,0,0.965786422121937,0.957945402036264,-0.00784102008567289
0.9,DS03,11,100,316.227766016838,0,0.910716974596999,0.900059330896926,-0.010657643700073
0.9,DS03,11,100,1000,0,0.760920426250517,0.750696603293756,-0.0102238229567611
0.9,DS03,11,1000,0.001,0,-1.26913555169884,-0.566300962558593,0.702834589140245
0.9,DS03,11,1000,0.00316227766016838,0,-1.2691195276727,-0.538684075800163,0.730435451872533
0.9,DS03,11,1000,0.01,0,-1.26906885672623,-0.445596003680308,0.823472853045921
0.9,DS03,11,1000,0.0316227766016838,0,-1.26890863585701,-0.355066978574764,0.913841657282247
0.9,DS03,11,1000,0.1,0,-1.2357675866613,-0.140289780435925,1.09547780622538
0.9,DS03,11,1000,0.316227766016838,0,0.0371442449325948,0.361812535270187,0.324668290337593
0.9,DS03,11,1000,1,0,0.649317434364629,0.728010175841114,0.0786927414764852
0.9,DS03,11,1000,3.16227766016838,0,0.843927776628149,0.877684823926372,0.0337570472982228
0.9,DS03,11,1000,10,0,0.928443265672075,0.936365992611708,0.00792272693963281
0.9,DS03,11,1000,31.6227766016838,0,0.957894803445758,0.959234461239212,0.00133965779345413
0.9,DS03,11,1000,100,0,0.965845596166126,0.958032779899163,-0.0078128162669634
0.9,DS03,11,1000,316.227766016838,0,0.910669807104496,0.900022775470088,-0.0106470316344083
0.9,DS03,11,1000,1000,0,0.760893625317842,0.750666487055874,-0.0102271382619677
0.9,DS03,12,1,0.001,0,-1.30780197676737,-0.969462861132459,0.338339115634914
0.9,DS03,12,1,0.00316227766016838,0,-1.30778692045999,-0.969452633700168,0.338334286759824
0.9,DS03,12,1,0.01,0,-1.30773930957137,-0.969420292478788,0.338319017092581
0.9,DS03,12,1,0.0316227766016838,0,-1.30758876407924,-0.969318028149159,0.338270735930082
0.9,DS03,12,1,0.1,0,-1.30711283096786,-0.968994715849232,0.338118115118628
0.9,DS03,12,1,0.316227766016838,0,-0.549161410984965,-0.884521295914479,-0.335359884929513
0.9,DS03,12,1,1,0,0.368505484961622,0.289455393755906,-0.079050091205716
0.9,DS03,12,1,3.16227766016838,0,0.747981668017203,0.699879029190995,-0.0481026388262081
0.9,DS03,12,1,10,0,0.891448341015231,0.876229058967222,-0.0152192820480093
0.9,DS03,12,1,31.6227766016838,0,0.934649363880476,0.926520754283629,-0.00812860959684614
0.9,DS03,12,1,100,0,0.938322782771379,0.92754185734342,-0.0107809254279587
0.9,DS03,12,1,316.227766016838,0,0.871697346515234,0.862283102230086,-0.00941424428514848
0.9,DS03,12,1,1000,0,0.711739893240442,0.704913404237089,-0.00682648900335325
0.9,DS03,12,10,0.001,0,-1.28543012079803,-0.993702870646159,0.291727250151876
0.9,DS03,12,10,0.00316227766016838,0,-1.28379617807029,-0.993692419869701,0.290103758200593
0.9,DS03,12,10,0.01,0,-1.24921724519787,-0.99365937238286,0.255557872815011
0.9,DS03,12,10,0.0316227766016838,0,-1.15281121703478,-0.993554874753894,0.159256342280887
0.9,DS03,12,10,0.1,0,-0.667953676863342,-0.784323163120876,-0.116369486257534
0.9,DS03,12,10,0.316227766016838,0,0.310713561933696,0.257398740992218,-0.0533148209414783
0.9,DS03,12,10,1,0,0.781541428406404,0.750921438219769,-0.0306199901866355
0.9,DS03,12,10,3.16227766016838,0,0.904901509410427,0.895839019287319,-0.00906249012310878
0.9,DS03,12,10,10,0,0.939125689210427,0.935231626861181,-0.00389406234924528
0.9,DS03,12,10,31.6227766016838,0,0.953053606016972,0.947179436256426,-0.00587416976054556
0.9,DS03,12,10,100,0,0.947191349415307,0.937160739186545,-0.0100306102287623
0.9,DS03,12,10,316.227766016838,0,0.876294068680592,0.867038093498496,-0.0092559751820962
0.9,DS03,12,10,1000,0,0.715081114688937,0.708135627858607,-0.00694548683033047
0.9,DS03,12,100,0.001,0,-1.28102935650098,-0.991636602148804,0.289392754352179
0.9,DS03,12,100,0.00316227766016838,0,-1.27151462056915,-0.991626158221805,0.279888462347341
0.9,DS03,12,100,0.01,0,-1.26741356485736,-0.991593132395321,0.275820432462039
0.9,DS03,12,100,0.0316227766016838,0,-1.20201463840786,-0.991488703267097,0.210525935140764
0.9,DS03,12,100,0.1,0,-0.719557193816087,-0.788203089294375,-0.068645895478288
