subset,unit,N,method,lam,skill,rmse,false_alarm,detect_corr
DS03,11,10,B_岭回归,10000.0,0.24337121576057186,0.07258198915114063,0.003932912952719834,0.9949185455856963
DS03,11,10,D_约束+收缩★,10000.0,0.2441766913059441,0.07254334497970173,0.0028685168255948566,0.9946206756063029
DS03,11,100,Z_全零哨兵,,0.0,0.08344252482394354,0.0,0.0
DS03,11,100,B_岭回归,1e-06,-16.107660408429116,0.34513002826248707,0.007798137900196663,0.09301181710004809
DS03,11,100,D_约束+收缩★,1e-06,-0.015136442938918693,0.08407166453885201,0.0006774963173362739,0.9440538942429363
DS03,11,100,B_岭回归,3.162277660168379e-06,-16.105445839300963,0.3451076891750821,0.007798043298111058,0.09302152514629708
DS03,11,100,D_约束+收缩★,3.162277660168379e-06,-0.015123496493074873,0.08407112843716351,0.0006774950993196681,0.9440525845183414
DS03,11,100,B_岭回归,1e-05,-16.098445575371265,0.34503706569797793,0.0077977442199168665,0.09305222431169251
DS03,11,100,D_约束+收缩★,1e-05,-0.015082563390637294,0.08406943340852119,0.0006774912480980284,0.9440484428399998
DS03,11,100,B_岭回归,3.1622776601683795e-05,-16.076336953024484,0.3448139237279615,0.007796799249803357,0.09314929982927111
DS03,11,100,D_约束+收缩★,3.1622776601683795e-05,-0.014953193052077207,0.08406407599326687,0.0006774790743134642,0.944035346050355
DS03,11,100,B_岭回归,0.0001,-16.00670383095655,0.34411017217555806,0.0077938189508126665,0.09345624187716585
DS03,11,100,D_约束+收缩★,0.0001,-0.01454480184834206,0.08404716167465702,0.0006774406258379822,0.9439939339271336
DS03,11,100,B_岭回归,0.00031622776601683794,-15.789275639220566,0.34190339734996894,0.00778447328845231,0.09442650043212956
DS03,11,100,D_约束+收缩★,0.00031622776601683794,-0.013260453539285288,0.08399394568333868,0.0006773195231377238,0.9438630156930438
DS03,11,100,B_岭回归,0.001,-15.128389401295614,0.33510656556421015,0.007756111392154753,0.09749093720365953
DS03,11,100,D_约束+收缩★,0.001,-0.009268749228058981,0.08382833680610732,0.0006769413190859889,0.9434494841985971
DS03,11,100,B_岭回归,0.0031622776601683794,-13.276186209386234,0.3152779068751078,0.007673976682757543,0.10714314355063848
DS03,11,100,D_约束+收缩★,0.0031622776601683794,0.00269309761019898,0.08333008964108138,0.0006757909496160835,0.9421488162547783
DS03,11,100,B_岭回归,0.01,-9.126016120372096,0.2655258109000068,0.007495568287714204,0.1372677436713503
DS03,11,100,D_约束+收缩★,0.01,0.054193798505265844,0.08114999833411543,0.0006711043791868523,0.9455969999023792
DS03,11,100,B_岭回归,0.03162277660168379,-3.495290993500155,0.17691568636800967,0.007247927678014536,0.22818917406262765
DS03,11,100,D_约束+收缩★,0.03162277660168379,0.35237998475250765,0.06715023979280196,0.0006409301050342153,0.9622643736953592
DS03,11,100,B_岭回归,0.1,-0.058635962304972145,0.08585404429685417,0.00706469849227585,0.46728273063575426
DS03,11,100,D_约束+收缩★,0.1,0.6371882994942915,0.050260647449860384,0.0006022519633229928,0.9716694316437136
DS03,11,100,B_岭回归,0.31622776601683794,0.8369472333361495,0.03369391863169515,0.007011533684660636,0.8222756488842548
DS03,11,100,D_约束+收缩★,0.31622776601683794,0.8085218367920383,0.036512961817473516,0.0005694966559808316,0.9776216075491327
DS03,11,100,B_岭回归,1.0,0.9617388349153981,0.01632174287355967,0.006941837166693432,0.9633505960338805
DS03,11,100,D_约束+收缩★,1.0,0.8863658995904635,0.028128189269680866,0.0005525170129337168,0.979507634316652
DS03,11,100,B_岭回归,3.1622776601683795,0.9731673759944286,0.013668441839759883,0.00671475248513518,0.9818498968783537
DS03,11,100,D_约束+收缩★,3.1622776601683795,0.9537840225415196,0.017938391906018328,0.0005419856657236832,0.9908660494154531
DS03,11,100,B_岭回归,10.0,0.9753689222994215,0.013095712850051315,0.006126679861330387,0.9851847292967886
DS03,11,100,D_约束+收缩★,10.0,0.9756050691772066,0.013032785037116938,0.0005958933831442397,0.9942731263515112
DS03,11,100,B_岭回归,31.622776601683793,0.9775298914287369,0.012508061906152659,0.005277866106551034,0.9888165720338931
DS03,11,100,D_约束+收缩★,31.622776601683793,0.9804674351497383,0.011661839877190447,0.0008924268690262389,0.995442210527241
DS03,11,100,B_岭回归,100.0,0.9641912693102533,0.015789991638825326,0.005389431054296915,0.9928963085710399
DS03,11,100,D_约束+收缩★,100.0,0.9659836454456263,0.01538974136835183,0.0022374328802597593,0.9952259763236926
DS03,11,100,B_岭回归,316.22776601683796,0.8893667219031897,0.02775430311256678,0.007137608419978294,0.9953406172881683
DS03,11,100,D_约束+收缩★,316.22776601683796,0.8903302987753681,0.027633173686466502,0.0048397201147292864,0.9946302723583035
DS03,11,100,B_岭回归,1000.0,0.7279926486872398,0.04351888476030444,0.008398308164473362,0.9962101556644353
DS03,11,100,D_约束+收缩★,1000.0,0.7298214040441107,0.04337234531639533,0.0064316608080826464,0.9953763934629084
DS03,11,100,B_岭回归,3162.2776601683795,0.4895808047629724,0.05961436685714985,0.006641575445635481,0.9965454829981564
DS03,11,100,D_约束+收缩★,3162.2776601683795,0.4915360249717441,0.05950007741268803,0.005090390229931069,0.9963224125800085
DS03,11,100,B_岭回归,10000.0,0.24240465031803593,0.07262833476542262,0.00365720802747563,0.9967922287328591
DS03,11,100,D_约束+收缩★,10000.0,0.24304350437041367,0.07259770582097497,0.0028431477860356097,0.9964655189788395
DS03,11,1000,Z_全零哨兵,,0.0,0.08344252482394354,0.0,0.0
DS03,11,1000,B_岭回归,1e-06,-10.56380666561229,0.28375129199624843,0.007185284633146979,0.12917389030269424
DS03,11,1000,D_约束+收缩★,1e-06,-0.09512684951129935,0.0873211908904507,0.0006406832587341578,0.9497868442310478
DS03,11,1000,B_岭回归,3.162277660168379e-06,-10.562304862400612,0.2837328658650175,0.007185208433048987,0.12918555625992775
DS03,11,1000,D_约束+收缩★,3.162277660168379e-06,-0.09506784035923754,0.08731883827767002,0.0006406786447004563,0.9497916625404623
DS03,11,1000,B_岭回归,1e-05,-10.557557657428006,0.2836746129314,0.0071849675314982,0.12922244662755253
DS03,11,1000,D_约束+收缩★,1e-05,-0.09488128387711137,0.08731140011332053,0.0006406640563885836,0.9498068883017851
DS03,11,1000,B_岭回归,3.1622776601683795e-05,-10.542564795013606,0.283490556975167,0.00718420637668341,0.12933909787439865
DS03,11,1000,D_约束+收缩★,3.1622776601683795e-05,-0.09429180853885799,0.0872878930686676,0.0006406179495198757,0.9498549258691873
DS03,11,1000,B_岭回归,0.0001,-10.495343646636286,0.2829100764052844,0.007181805803158026,0.12970791809458987
DS03,11,1000,D_约束+收缩★,0.0001,-0.09243239298524619,0.08721370194791961,0.0006404724005633365,0.9500057348676387
DS03,11,1000,B_岭回归,0.00031622776601683794,-10.347898801970125,0.2810898499665637,0.00717428007957174,0.13087359523254483
DS03,11,1000,D_约束+收缩★,0.00031622776601683794,-0.08659873733592716,0.08698052699359263,0.0006400146570505964,0.950471831766882
DS03,11,1000,B_岭回归,0.001,-9.899753753119189,0.2754836191354687,0.007151170073983883,0.13455342012232366
DS03,11,1000,D_约束+收缩★,0.001,-0.06860334124747314,0.08625726834562238,0.0006385919083284591,0.9518433987774778
DS03,11,1000,B_岭回归,0.0031622776601683794,-8.643977201224647,0.2591287046779964,0.0070860771411397055,0.1461256814773859
DS03,11,1000,D_约束+收缩★,0.0031622776601683794,-0.04068804837302564,0.0851231566047912,0.0006363771380955754,0.9542676108861503
DS03,11,1000,B_岭回归,0.01,-5.831546296743247,0.21809562038771885,0.006953964024728116,0.18205773066050082
DS03,11,1000,D_约束+收缩★,0.01,0.05845457506519014,0.08096700508617953,0.000628254026865748,0.9634300125897143
DS03,11,1000,B_岭回归,0.03162277660168379,-2.0211399031024126,0.1450350119727667,0.006752089574260449,0.28863203749816385
DS03,11,1000,D_约束+收缩★,0.03162277660168379,0.33082090249788165,0.0682587954404907,0.0006025461461925162,0.9679584538212492
DS03,11,1000,B_岭回归,0.1,0.2950634065300549,0.07005876291550395,0.006587312473150716,0.5516185780836499
DS03,11,1000,D_约束+收缩★,0.1,0.6862798677899443,0.046736763164895494,0.0005591231860598639,0.9778671260905977
DS03,11,1000,B_岭回归,0.31622776601683794,0.8910697359668522,0.027539859149343277,0.006492000719064699,0.875062151278696
DS03,11,1000,D_约束+收缩★,0.31622776601683794,0.8285193522838252,0.034553734682054194,0.000533275602206092,0.9747661611361699
DS03,11,1000,B_岭回归,1.0,0.9704885913746785,0.014334495293413428,0.006403484820427656,0.9783942306306184
DS03,11,1000,D_约束+收缩★,1.0,0.896055719689578,0.02690219615055664,0.0005217092083960402,0.9791016253116799
DS03,11,1000,B_岭回归,3.1622776601683795,0.9764678621099744,0.01280024047978811,0.006194281696358466,0.9908793186911146
DS03,11,1000,D_约束+收缩★,3.1622776601683795,0.9514547674975237,0.018384877027966554,0.0005170936535345964,0.9891660600732303
DS03,11,1000,B_岭回归,10.0,0.9776477054195701,0.012475228033259017,0.005684855706427352,0.9927997765473405
DS03,11,1000,D_约束+收缩★,10.0,0.9751944649440211,0.01314200827194865,0.0005641870320704976,0.994850059387948
DS03,11,1000,B_岭回归,31.622776601683793,0.9790299174622352,0.012083354209919918,0.004798431616501412,0.9945374857556275
DS03,11,1000,D_约束+收缩★,31.622776601683793,0.980660122907545,0.011604175582553297,0.0008423196323677519,0.9962332797297425
DS03,11,1000,B_岭回归,100.0,0.9651127629514433,0.015585499468829181,0.005052705333731401,0.9961899952630701
DS03,11,1000,D_约束+收缩★,100.0,0.9663844603075227,0.015298803999102224,0.00217537551850404,0.9960945775995008
DS03,11,1000,B_岭回归,316.22776601683796,0.889973060922394,0.02767814321610831,0.006913919604248498,0.9969096656315557
DS03,11,1000,D_约束+收缩★,316.22776601683796,0.8906700960891449,0.027590331577166678,0.0048060894783060765,0.9954596117670625
DS03,11,1000,B_岭回归,1000.0,0.7283496284581652,0.043490318506673786,0.008273992604667544,0.9970258122642282
DS03,11,1000,D_约束+收缩★,1000.0,0.7301008515677367,0.04334990936047365,0.006407284983005715,0.9963768508424441
DS03,11,1000,B_岭回归,3162.2776601683795,0.4897691330922215,0.05960336794682969,0.006572426405991115,0.9970656547347053
DS03,11,1000,D_约束+收缩★,3162.2776601683795,0.4916811079846033,0.05949158805376075,0.005067668396740952,0.9967381645136545
DS03,11,1000,B_岭回归,10000.0,0.2424911898099429,0.07262418650956916,0.003618711400749859,0.9971695564980615
DS03,11,1000,D_约束+收缩★,10000.0,0.24310924447148052,0.07259455327246515,0.0028277719928122723,0.9967511582945702
DS03,12,1,Z_全零哨兵,,0.0,0.07436272189883715,0.0,0.0
DS03,12,1,B_岭回归,1e-06,-358.3865781427217,1.4097308530101345,0.02768014787137006,-0.020826499710594356
DS03,12,1,D_约束+收缩★,1e-06,-0.044003891790871164,0.0759812329660818,0.006180553988209946,0.9672952308507333
DS03,12,1,B_岭回归,3.162277660168379e-06,-358.3403089827301,1.4096401023172918,0.02767988661939097,-0.020823855503513063
DS03,12,1,D_约束+收缩★,3.162277660168379e-06,-0.043964445319532475,0.07597979752131769,0.006180545658010314,0.9672949603310071
DS03,12,1,B_岭回归,1e-05,-358.19405182400607,1.4093532002721991,0.027679060688437614,-0.020815493785740043
DS03,12,1,D_约束+收缩★,1e-05,-0.04383972831239391,0.07597525892997938,0.006180519319152108,0.9672941031718528
DS03,12,1,B_岭回归,3.1622776601683795e-05,-357.73213317261735,1.4084467042467819,0.02767645899298879,-0.020789051713091835
DS03,12,1,D_约束+收缩★,3.1622776601683795e-05,-0.04344557524740433,0.0759609134764689,0.006180436063811143,0.9672913756254818
DS03,12,1,B_岭回归,0.0001,-356.27726661777086,1.4055877691082184,0.027668258743071678,-0.02070543454570142
DS03,12,1,D_约束+收缩★,0.0001,-0.042201516808995976,0.0759156173912999,0.0061801731412180795,0.9672825817732117
DS03,12,1,B_岭回归,0.00031622776601683794,-351.73435675289187,1.396622901230192,0.027642544057492894,-0.020441013953884975
DS03,12,1,D_约束+收缩★,0.00031622776601683794,-0.038290949317316914,0.07577305755638013,0.006179345229898867,0.967253121979938
DS03,12,1,B_岭回归,0.001,-337.9248070384301,1.3690110595823548,0.027563986535501968,-0.019604844569050765
DS03,12,1,D_约束+收缩★,0.001,-0.026155232750515234,0.07532893196586235,0.006176761869208088,0.9671444909366991
DS03,12,1,B_岭回归,0.0031622776601683794,-299.2124882783562,1.2884561859855255,0.027338913085174745,-0.016960691513265156
DS03,12,1,D_约束+收缩★,0.0031622776601683794,0.010044704467589316,0.07398830351287135,0.006168924576686607,0.9666742008449409
DS03,12,1,B_岭回归,0.01,-212.40550181468174,1.0863207715609549,0.026819916263318463,-0.008600476238291008
DS03,12,1,D_约束+收缩★,0.01,0.040107304925705356,0.0728562176862854,0.0061625328768146375,0.9662926212634649
DS03,12,1,B_岭回归,0.03162277660168379,-94.36992401180675,0.7262079453639915,0.02607097231330446,0.017796107041809516
DS03,12,1,D_约束+收缩★,0.03162277660168379,0.19753699147721504,0.06661434910422724,0.006127467279367894,0.9631288255211969
DS03,12,1,B_岭回归,0.1,-21.867907691767282,0.35560551941640206,0.025586148970795995,0.1000028787006842
DS03,12,1,D_约束+收缩★,0.1,0.27833385224447893,0.06317182807052056,0.006106601396294078,0.9605656352257036
DS03,12,1,B_岭回归,0.31622776601683794,-2.6029999218201163,0.14115211964557253,0.025468231253292544,0.32624300467165807
DS03,12,1,D_约束+收缩★,0.31622776601683794,0.46494312538336047,0.05439453294646057,0.0060632029715498165,0.9707089058366988
DS03,12,1,B_岭回归,1.0,0.26231422306122,0.06386912742509541,0.02522164069539721,0.6746628917470079
DS03,12,1,D_约束+收缩★,1.0,0.6565934561930602,0.04357722402603318,0.005999141647592108,0.9717048336136728
DS03,12,1,B_岭回归,3.1622776601683795,0.5995061654639154,0.04706013787287949,0.02440703222228125,0.861918393419736
DS03,12,1,D_约束+收缩★,3.1622776601683795,0.8239239383358102,0.031203652714552766,0.005914652892448815,0.9770380964303843
DS03,12,1,B_岭回归,10.0,0.6886423679055282,0.04149397450305557,0.02229456336150464,0.9006388078125241
DS03,12,1,D_约束+收缩★,10.0,0.8899969210013343,0.024663669864673464,0.005814327503272907,0.980151424064953
DS03,12,1,B_岭回归,31.622776601683793,0.7823042460894449,0.03469606773943374,0.018413633957868734,0.9170682204482143
DS03,12,1,D_约束+收缩★,31.622776601683793,0.9148719412270673,0.02169659802699453,0.005796416251247496,0.9854726390587709
DS03,12,1,B_岭回归,100.0,0.8344213994036338,0.030259195813306196,0.014765727549078745,0.9355143020144508
DS03,12,1,D_约束+收缩★,100.0,0.9034477646839206,0.023106621172190856,0.005887558344107954,0.9875319715952209
DS03,12,1,B_岭回归,316.22776601683796,0.7907738630579605,0.03401443379853485,0.013183990580839524,0.9525223580647225
DS03,12,1,D_约束+收缩★,316.22776601683796,0.8265334289890878,0.030971566697825425,0.006704809688370868,0.9884244192904612
DS03,12,1,B_岭回归,1000.0,0.6504063864842518,0.043968031580176675,0.01102016319855452,0.9631762628784943
DS03,12,1,D_约束+收缩★,1000.0,0.6667321220892647,0.042929121969384455,0.006471683352642722,0.9899635165367919
DS03,12,1,B_岭回归,3162.2776601683795,0.43378350385476827,0.05595598393868676,0.007745603496347787,0.9695444355744893
DS03,12,1,D_约束+收缩★,3162.2776601683795,0.44072066415833344,0.055612147320058564,0.004777738009089034,0.9906044418931782
DS03,12,1,B_岭回归,10000.0,0.21380456595143393,0.06593568714183387,0.004460501934317027,0.972821864421075
DS03,12,1,D_约束+收缩★,10000.0,0.21641622778107783,0.0658260801935743,0.002820907312832543,0.9904941487355018
DS03,12,10,Z_全零哨兵,,0.0,0.07436272189883715,0.0,0.0
DS03,12,10,B_岭回归,1e-06,-54.66500899489104,0.5548127330665207,0.009151127987211424,0.0369909924967069
DS03,12,10,D_约束+收缩★,1e-06,0.6723585868934241,0.04256519948174794,0.0025671620743483088,0.9911630700945078
DS03,12,10,B_岭回归,3.162277660168379e-06,-54.65776711673257,0.5547766420196142,0.009151032486977607,0.036997802236124255
DS03,12,10,D_约束+收缩★,3.162277660168379e-06,0.6723600984135953,0.04256510129783523,0.0025671612927662467,0.9911630594583357
DS03,12,10,B_岭回归,1e-05,-54.63487551795201,0.5546625426669766,0.009150730569345211,0.03701933645923156
DS03,12,10,D_约束+收缩★,1e-05,0.6723648781508771,0.042564790818643596,0.0025671588212311633,0.9911630258212396
DS03,12,10,B_岭回归,3.1622776601683795e-05,-54.56257813677878,0.554302034217545,0.00914977662765014,0.037087432989737074
DS03,12,10,D_约束+收缩★,3.1622776601683795e-05,0.6723799919155852,0.04256380905324429,0.0025671510059965775,0.9911629194257423
DS03,12,10,B_岭回归,0.0001,-54.334872311012845,0.5531650514824269,0.009146768032905254,0.03730276649470704
DS03,12,10,D_约束+收缩★,0.0001,0.6724277749212769,0.04256070499848069,0.002567126296509021,0.9911625827171463
DS03,12,10,B_岭回归,0.00031622776601683794,-53.62387839411251,0.5495997723577907,0.009137333633555005,0.03798364421504948
DS03,12,10,D_约束+收缩★,0.00031622776601683794,0.6725787689846958,0.0425508947123354,0.002567048202765593,0.991161515389743
DS03,12,10,B_岭回归,0.001,-51.46289819405034,0.5386186873193209,0.00910827629425857,0.04013609323802775
DS03,12,10,D_约束+收缩★,0.001,0.6730551659776473,0.04251992772647437,0.0025668016930168996,0.9911581147037243
DS03,12,10,B_岭回归,0.0031622776601683794,-45.40765297287924,0.5065823803295465,0.009026434468731455,0.04693568839050422
DS03,12,10,D_约束+收缩★,0.0031622776601683794,0.6745508630581161,0.04242255681354814,0.0025660265785380364,0.991147109320837
DS03,12,10,B_岭回归,0.01,-31.847577132461936,0.4261936241917205,0.008846348716990656,0.06835824577703561
DS03,12,10,D_约束+收缩★,0.01,0.6791750940269992,0.042120092444819346,0.002563618830871743,0.9911099008599588
DS03,12,10,B_岭回归,0.03162277660168379,-13.480643528274618,0.2829757431701806,0.008671881621542445,0.1350234652523853
DS03,12,10,D_约束+收缩★,0.03162277660168379,0.6928169771458226,0.04121486510634999,0.002556414157215626,0.9909713417977959
DS03,12,10,B_岭回归,0.1,-2.3247084673998417,0.13559137430568657,0.008711712736006036,0.32752411025352623
DS03,12,10,D_约束+收缩★,0.1,0.7851758812331958,0.034466469317096536,0.0025222237372037625,0.9936855588289856
DS03,12,10,B_岭回归,0.31622776601683794,0.5387627415202692,0.05050303394392889,0.008783219400827305,0.6949592175667331
DS03,12,10,D_约束+收缩★,0.31622776601683794,0.8371545193101504,0.030008420242152088,0.00248768129500181,0.9931198290663764
DS03,12,10,B_岭回归,1.0,0.9161111820725892,0.021538096342578215,0.008762012473929891,0.9354130711386451
DS03,12,10,D_约束+收缩★,1.0,0.8881778857512175,0.024866755689649758,0.002454733392005162,0.9910513258583186
DS03,12,10,B_岭回归,3.1622776601683795,0.940579510166854,0.01812689385476336,0.008549509483135879,0.9796343709962829
DS03,12,10,D_约束+收缩★,3.1622776601683795,0.9241581125083983,0.02047905178948552,0.002459683348733155,0.9897795451270817
DS03,12,10,B_岭回归,10.0,0.9384077294127438,0.01845518423986594,0.007996821218939574,0.9848509131046678
DS03,12,10,D_约束+收缩★,10.0,0.9398240395620072,0.01824176233420209,0.002627972094814993,0.9906218042640779
DS03,12,10,B_岭回归,31.622776601683793,0.9332388433808294,0.01921397423181991,0.007326116071431731,0.986743903214355
DS03,12,10,D_约束+收缩★,31.622776601683793,0.9396390384835009,0.01826978146248529,0.0031247338412814982,0.9920008070583967
DS03,12,10,B_岭回归,100.0,0.9037693498734484,0.023068108625993237,0.007625947486317828,0.9889125876796646
DS03,12,10,D_约束+收缩★,100.0,0.9124076933463356,0.02200838929547635,0.004152112759712145,0.9934149751117879
DS03,12,10,B_岭回归,316.22776601683796,0.8152645693929725,0.031961737216185115,0.008398880218541049,0.9908656678055953
DS03,12,10,D_约束+收缩★,316.22776601683796,0.8234045635047926,0.031249639824392147,0.005611984341821024,0.9943016504670501
DS03,12,10,B_岭回归,1000.0,0.6544705941694413,0.04371170880690801,0.008027255716276103,0.9920720275121893
DS03,12,10,D_约束+收缩★,1000.0,0.6592134908710678,0.04341066860004166,0.005755997125802931,0.9947926984147027
DS03,12,10,B_岭回归,3162.2776601683795,0.4320076834889097,0.0560436624034518,0.00613154754985234,0.992808279305445
DS03,12,10,D_约束+收缩★,3162.2776601683795,0.4349367927959862,0.05589896836921592,0.004656356581299039,0.9949917968437295
DS03,12,10,B_岭回归,10000.0,0.21212081795726123,0.06600625464896306,0.0036702753884740175,0.9930966647227787
DS03,12,10,D_约束+收缩★,10000.0,0.21342986342211068,0.06595139781923685,0.002926852370284967,0.9950570978121388
DS03,12,100,Z_全零哨兵,,0.0,0.07436272189883715,0.0,0.0
DS03,12,100,B_岭回归,1e-06,-21.15190052434349,0.3499941409346903,0.005794205382683722,0.1331450060888459
DS03,12,100,D_约束+收缩★,1e-06,0.8386881233960298,0.029866783212442325,0.002515936348217822,0.9871070816873165
DS03,12,100,B_岭回归,3.162277660168379e-06,-21.148995292208806,0.34997118923433435,0.005794148297663246,0.13315769731959415
DS03,12,100,D_约束+收缩★,3.162277660168379e-06,0.8386904402059535,0.029866568733788783,0.002515935405125934,0.9871073525687363
DS03,12,100,B_岭回归,1e-05,-21.139811855561504,0.34989862902532953,0.005793967827144175,0.13319782993899576
DS03,12,100,D_约束+收缩★,1e-05,0.8386977657353709,0.02986589056284794,0.002515932423063147,0.9871082090177365
DS03,12,100,B_岭回归,3.1622776601683795e-05,-21.110808380816543,0.3496693677765791,0.005793397610591829,0.1333247346135232
DS03,12,100,D_约束+收缩★,3.1622776601683795e-05,0.8387209224288157,0.029863746698881442,0.002515922995509557,0.9871109158154955
DS03,12,100,B_岭回归,0.0001,-21.019460934218575,0.3489463172680326,0.005791599227092194,0.13372598425708848
DS03,12,100,D_约束+收缩★,0.0001,0.8387940637928594,0.02985697420580706,0.002515893208508017,0.9871194601678924
DS03,12,100,B_岭回归,0.00031622776601683794,-20.734246336323523,0.34667902812551604,0.0057860260156241405,0.13499426345071616
DS03,12,100,D_约束+收缩★,0.00031622776601683794,0.8390244954337707,0.029835627436308604,0.0025157992682750133,0.9871463276064613
DS03,12,100,B_岭回归,0.001,-19.867474084305968,0.3396958328478794,0.005769207418773799,0.1389990199644042
DS03,12,100,D_约束+收缩★,0.001,0.8397446813134498,0.029768812039854327,0.002515504721360668,0.9872297918534841
DS03,12,100,B_岭回归,0.0031622776601683794,-17.439608000482426,0.31932367591943084,0.005720587546691526,0.15160240084365786
DS03,12,100,D_约束+收缩★,0.0031622776601683794,0.8419405262378494,0.029564159980676775,0.002514597634755033,0.9874794646922757
DS03,12,100,B_岭回归,0.01,-12.008817928662397,0.26820952409565396,0.0056052719141068425,0.19079496385974293
DS03,12,100,D_约束+收缩★,0.01,0.8482256808204969,0.02897039552705724,0.0025118897063472045,0.9881458022226234
DS03,12,100,B_岭回归,0.03162277660168379,-4.677365139523634,0.17718570921259916,0.005469687351047456,0.30666355648314364
DS03,12,100,D_约束+收缩★,0.03162277660168379,0.8625196124660327,0.027572468656810067,0.002504965754497038,0.9893259502422888
DS03,12,100,B_岭回归,0.1,-0.2675863908902101,0.08372286120282638,0.005438821427187816,0.5770747735091243
DS03,12,100,D_约束+收缩★,0.1,0.8833210069244473,0.02540104677063333,0.0024932130342817144,0.9906932836912996
DS03,12,100,B_岭回归,0.31622776601683794,0.8292800911107145,0.030725387091836774,0.005463702063467925,0.8790249145627854
DS03,12,100,D_约束+收缩★,0.31622776601683794,0.9155338896180145,0.021612077970321032,0.0024732374032974368,0.9925501526228363
DS03,12,100,B_岭回归,1.0,0.9566550343493767,0.015481912529720447,0.005431935109195159,0.980015622214154
DS03,12,100,D_约束+收缩★,1.0,0.9368030481924514,0.018694047572956014,0.0024638318329262207,0.992403560401162
DS03,12,100,B_岭回归,3.1622776601683795,0.9577409433611523,0.015286750481335144,0.005272333986317129,0.9932162363826507
DS03,12,100,D_约束+收缩★,3.1622776601683795,0.9485129481599787,0.016873465592488278,0.0024883542764342994,0.9940652995700056
DS03,12,100,B_岭回归,10.0,0.9532956379669314,0.016070670617507807,0.004897901383080904,0.9947720974494977
DS03,12,100,D_约束+收缩★,10.0,0.9519791487007866,0.01629559435579452,0.002594776127219055,0.9948469722991193
DS03,12,100,B_岭回归,31.622776601683793,0.9453470031559527,0.017384502564057727,0.004745708446026445,0.9953108979352526
DS03,12,100,D_约束+收缩★,31.622776601683793,0.9461350703773478,0.017258709798945743,0.00302940499500246,0.9952153920537712
DS03,12,100,B_岭回归,100.0,0.9123859446871787,0.022011121403281642,0.005811589557328647,0.9958052428705475
DS03,12,100,D_约束+收缩★,100.0,0.9165543766953778,0.021481126833838265,0.004271833765580652,0.9954579413647354
DS03,12,100,B_岭回归,316.22776601683796,0.8204828621364452,0.031507085797918416,0.0072880054690941,0.9961671571953555
DS03,12,100,D_约束+收缩★,316.22776601683796,0.8262507794227925,0.03099678924279129,0.005653890200307273,0.9957395699623087
DS03,12,100,B_岭回归,1000.0,0.6567404297353507,0.04356789778498958,0.007223735548033855,0.9963701763563017
DS03,12,100,D_约束+收缩★,1000.0,0.6603996174039389,0.04333505611755014,0.005728876392926588,0.9960144606498206
DS03,12,100,B_岭回归,3162.2776601683795,0.4324979808885283,0.056019468419178715,0.005722127531651045,0.9965230990110902
DS03,12,100,D_约束+收缩★,3162.2776601683795,0.4349659024910405,0.0558975285100466,0.00454609305075458,0.9960910883616237
DS03,12,100,B_岭回归,10000.0,0.21211806242043973,0.06600637007434187,0.003458162836458329,0.9966312511965235
DS03,12,100,D_约束+收缩★,10000.0,0.21323875830407402,0.06595940911004615,0.0028559487829428617,0.9961087861904799
DS03,12,1000,Z_全零哨兵,,0.0,0.07436272189883715,0.0,0.0
DS03,12,1000,B_岭回归,1e-06,-16.004086606592644,0.30664220700269096,0.004976648862361726,0.11046481971021545
DS03,12,1000,D_约束+收缩★,1e-06,0.9449309540250146,0.017450547380483846,0.002321937641690882,0.9847245431625699
DS03,12,1000,B_岭回归,3.162277660168379e-06,-16.00184313156676,0.3066219775472048,0.004976621952765518,0.11047916225961962
DS03,12,1000,D_约束+收缩★,3.162277660168379e-06,0.9449309883891022,0.017450541935753315,0.002321937634768854,0.9847245488285971
DS03,12,1000,B_岭回归,1e-05,-15.994751514663587,0.3065580235283852,0.004976536879761008,0.11052451692851269
DS03,12,1000,D_约束+收缩★,1e-05,0.9449310970560255,0.01745052471828761,0.002321937612881851,0.9847245667461811
DS03,12,1000,B_岭回归,3.1622776601683795e-05,-15.972354563978321,0.3063559544207208,0.004976268081240238,0.11066793637500512
DS03,12,1000,D_约束+收缩★,3.1622776601683795e-05,0.9449314406723843,0.01745047027471966,0.0023219375436925793,0.984724623406907
DS03,12,1000,B_岭回归,0.0001,-15.901815193958978,0.30571866345441223,0.004975420318602764,0.11112142229984247
DS03,12,1000,D_约束+收缩★,0.0001,0.9449325270965067,0.017450298137427607,0.0023219373251314956,0.9847248025873322
DS03,12,1000,B_岭回归,0.00031622776601683794,-15.681575681544238,0.3037202949349045,0.004972761783634831,0.11255500610462459
DS03,12,1000,D_约束+收缩★,0.00031622776601683794,0.9449359608102801,0.01744975407520724,0.0023219366363259634,0.9847253692402779
DS03,12,1000,B_岭回归,0.001,-15.012320542257878,0.29756538918925907,0.0049645717706349735,0.11708366327872295
DS03,12,1000,D_约束+收缩★,0.001,0.9449468005932125,0.017448036430996187,0.0023219344815404172,0.9847271614985676
DS03,12,1000,B_岭回归,0.0031622776601683794,-13.138203880415105,0.2796098058438621,0.0049414333789575176,0.13135445840308815
DS03,12,1000,D_约束+收缩★,0.0031622776601683794,0.9449808944000384,0.01744263291115059,0.0023219279002320344,0.9847328324796091
